chromosome,transcriptID
1,ENST00000360090
1,ENST00000369796
1,ENST00000685243
1,ENST00000369795
1,ENST00000485775
1,ENST00000368765
1,ENST00000494920
1,ENST00000356634
1,ENST00000689853
1,ENST00000686934
1,ENST00000692209
1,ENST00000686771
1,ENST00000690627
1,ENST00000685102
1,ENST00000400181
1,ENST00000368764
1,ENST00000444045
1,ENST00000313433
1,ENST00000440886
1,ENST00000370611
1,ENST00000271277
1,ENST00000441739
1,ENST00000368750
1,ENST00000368755
1,ENST00000294360
1,ENST00000392653
1,ENST00000368756
1,ENST00000368757
1,ENST00000368758
1,ENST00000360379
1,ENST00000307098
1,ENST00000443178
1,ENST00000295367
1,ENST00000331860
1,ENST00000328051
1,ENST00000686270
1,ENST00000489710
1,ENST00000692853
1,ENST00000691256
1,ENST00000692875
1,ENST00000687880
1,ENST00000367762
1,ENST00000685515
1,ENST00000686870
1,ENST00000372521
1,ENST00000372522
1,ENST00000688688
1,ENST00000536543
1,ENST00000637012
1,ENST00000375534
1,ENST00000375535
1,ENST00000369738
1,ENST00000369737
1,ENST00000457571
1,ENST00000452396
1,ENST00000421630
1,ENST00000688499
1,ENST00000692234
1,ENST00000498166
1,ENST00000465864
1,ENST00000693156
1,ENST00000691813
1,ENST00000686339
1,ENST00000691404
1,ENST00000691682
1,ENST00000692975
1,ENST00000691694
1,ENST00000688680
1,ENST00000565488
1,ENST00000264128
1,ENST00000370041
1,ENST00000648874
1,ENST00000569674
1,ENST00000693173
1,ENST00000367763
1,ENST00000689173
1,ENST00000692056
1,ENST00000368751
1,ENST00000270824
1,ENST00000373116
1,ENST00000481785
1,ENST00000303143
1,ENST00000397799
1,ENST00000373178
1,ENST00000508387
1,ENST00000507215
1,ENST00000504010
1,ENST00000616074
1,ENST00000502985
1,ENST00000367981
1,ENST00000506018
1,ENST00000367982
1,ENST00000508740
1,ENST00000505005
1,ENST00000442691
1,ENST00000331565
1,ENST00000502848
1,ENST00000616395
1,ENST00000617904
1,ENST00000373166
1,ENST00000373428
1,ENST00000483388
1,ENST00000539719
1,ENST00000235180
1,ENST00000373347
1,ENST00000494695
1,ENST00000397572
1,ENST00000530975
1,ENST00000530729
1,ENST00000373151
1,ENST00000373150
1,ENST00000474796
1,ENST00000316156
1,ENST00000429533
1,ENST00000373159
1,ENST00000373162
1,ENST00000373163
1,ENST00000428574
1,ENST00000442999
1,ENST00000412844
1,ENST00000469024
1,ENST00000543831
1,ENST00000367983
1,ENST00000512372
1,ENST00000367987
1,ENST00000367988
1,ENST00000545897
1,ENST00000469730
1,ENST00000358011
1,ENST00000463273
1,ENST00000683442
1,ENST00000430407
1,ENST00000486790
1,ENST00000411533
1,ENST00000373831
1,ENST00000373832
1,ENST00000419074
1,ENST00000491350
1,ENST00000494120
1,ENST00000464085
1,ENST00000491981
1,ENST00000207457
1,ENST00000368787
1,ENST00000368789
1,ENST00000368790
1,ENST00000334269
1,ENST00000628566
1,ENST00000271835
1,ENST00000374619
1,ENST00000367980
1,ENST00000437437
1,ENST00000433745
1,ENST00000369416
1,ENST00000619962
1,ENST00000488137
1,ENST00000486637
1,ENST00000477060
1,ENST00000461359
1,ENST00000473120
1,ENST00000490466
1,ENST00000372684
1,ENST00000368719
1,ENST00000370161
1,ENST00000511944
1,ENST00000511748
1,ENST00000536120
1,ENST00000542552
1,ENST00000544365
1,ENST00000467988
1,ENST00000361302
1,ENST00000505871
1,ENST00000368685
1,ENST00000368686
1,ENST00000368687
1,ENST00000403433
1,ENST00000368694
1,ENST00000614256
1,ENST00000368690
1,ENST00000453908
1,ENST00000480549
1,ENST00000474766
1,ENST00000672976
1,ENST00000524789
1,ENST00000354267
1,ENST00000445843
1,ENST00000433045
1,ENST00000356637
1,ENST00000235532
1,ENST00000468441
1,ENST00000315732
1,ENST00000512340
1,ENST00000373132
1,ENST00000373130
1,ENST00000373129
1,ENST00000361915
1,ENST00000359297
1,ENST00000370165
1,ENST00000370163
1,ENST00000294724
1,ENST00000436839
1,ENST00000372683
1,ENST00000292169
1,ENST00000368698
1,ENST00000368704
1,ENST00000368707
1,ENST00000368709
1,ENST00000368710
1,ENST00000497140
1,ENST00000487430
1,ENST00000368708
1,ENST00000463045
1,ENST00000368712
1,ENST00000368714
1,ENST00000368716
1,ENST00000354332
1,ENST00000368715
1,ENST00000462776
1,ENST00000368720
1,ENST00000496817
1,ENST00000368713
1,ENST00000491274
1,ENST00000375499
1,ENST00000510951
1,ENST00000392623
1,ENST00000392622
1,ENST00000339556
1,ENST00000476133
1,ENST00000440685
1,ENST00000368702
1,ENST00000344616
1,ENST00000368701
1,ENST00000476873
1,ENST00000368705
1,ENST00000368703
1,ENST00000368706
1,ENST00000476477
1,ENST00000358358
1,ENST00000371520
1,ENST00000371522
1,ENST00000511676
1,ENST00000368696
1,ENST00000373833
1,ENST00000468739
1,ENST00000371304
1,ENST00000359280
1,ENST00000355956
1,ENST00000368419
1,ENST00000423025
1,ENST00000295542
1,ENST00000525273
1,ENST00000467991
1,ENST00000360674
1,ENST00000368424
1,ENST00000292176
1,ENST00000535420
1,ENST00000368426
1,ENST00000417934
1,ENST00000368428
1,ENST00000295530
1,ENST00000368431
1,ENST00000485982
1,ENST00000368412
1,ENST00000449910
1,ENST00000526491
1,ENST00000531664
1,ENST00000534476
1,ENST00000526264
1,ENST00000369939
1,ENST00000457623
1,ENST00000529753
1,ENST00000527996
1,ENST00000527501
1,ENST00000366582
1,ENST00000366581
1,ENST00000366579
1,ENST00000447332
1,ENST00000531455
1,ENST00000356955
1,ENST00000368413
1,ENST00000271836
1,ENST00000529473
1,ENST00000368432
1,ENST00000533147
1,ENST00000315144
1,ENST00000292180
1,ENST00000371538
1,ENST00000369551
1,ENST00000320334
1,ENST00000393300
1,ENST00000368456
1,ENST00000368457
1,ENST00000370238
1,ENST00000368445
1,ENST00000615724
1,ENST00000370399
1,ENST00000525962
1,ENST00000532540
1,ENST00000465892
1,ENST00000490230
1,ENST00000368460
1,ENST00000368463
1,ENST00000533089
1,ENST00000368449
1,ENST00000448116
1,ENST00000368450
1,ENST00000368436
1,ENST00000308987
1,ENST00000368439
1,ENST00000552844
1,ENST00000260526
1,ENST00000370217
1,ENST00000371084
1,ENST00000650546
1,ENST00000371083
1,ENST00000366442
1,ENST00000540265
1,ENST00000251296
1,ENST00000412170
1,ENST00000444179
1,ENST00000414115
1,ENST00000444664
1,ENST00000368453
1,ENST00000368433
1,ENST00000368465
1,ENST00000648480
1,ENST00000649383
1,ENST00000475797
1,ENST00000425134
1,ENST00000582401
1,ENST00000369313
1,ENST00000369314
1,ENST00000619519
1,ENST00000619813
1,ENST00000497365
1,ENST00000606888
1,ENST00000625258
1,ENST00000537888
1,ENST00000369306
1,ENST00000428634
1,ENST00000539363
1,ENST00000369304
1,ENST00000355594
1,ENST00000604000
1,ENST00000336751
1,ENST00000357836
1,ENST00000636675
1,ENST00000371079
1,ENST00000467127
1,ENST00000371759
1,ENST00000648827
1,ENST00000371833
1,ENST00000371836
1,ENST00000371838
1,ENST00000416121
1,ENST00000371839
1,ENST00000622840
1,ENST00000440767
1,ENST00000566855
1,ENST00000612520
1,ENST00000617010
1,ENST00000583866
1,ENST00000421822
1,ENST00000634927
1,ENST00000544626
1,ENST00000475289
1,ENST00000400889
1,ENST00000527011
1,ENST00000370192
1,ENST00000306031
1,ENST00000370203
1,ENST00000456991
1,ENST00000455656
1,ENST00000373012
1,ENST00000525774
1,ENST00000166244
1,ENST00000337338
1,ENST00000532201
1,ENST00000414841
1,ENST00000527156
1,ENST00000441269
1,ENST00000374644
1,ENST00000475821
1,ENST00000305352
1,ENST00000394593
1,ENST00000482063
1,ENST00000370454
1,ENST00000676334
1,ENST00000529413
1,ENST00000415432
1,ENST00000525231
1,ENST00000529809
1,ENST00000490388
1,ENST00000351136
1,ENST00000411823
1,ENST00000415267
1,ENST00000377674
1,ENST00000319084
1,ENST00000435905
1,ENST00000488936
1,ENST00000466813
1,ENST00000417191
1,ENST00000581312
1,ENST00000369140
1,ENST00000439741
1,ENST00000370056
1,ENST00000302250
1,ENST00000368467
1,ENST00000540033
1,ENST00000431586
1,ENST00000446188
1,ENST00000367284
1,ENST00000367283
1,ENST00000359651
1,ENST00000621744
1,ENST00000374418
1,ENST00000373931
1,ENST00000374419
1,ENST00000334047
1,ENST00000370207
1,ENST00000327575
1,ENST00000327535
1,ENST00000270800
1,ENST00000328928
1,ENST00000373921
1,ENST00000374421
1,ENST00000236412
1,ENST00000311772
1,ENST00000367278
1,ENST00000477554
1,ENST00000480836
1,ENST00000496197
1,ENST00000462815
1,ENST00000691036
1,ENST00000495688
1,ENST00000309017
1,ENST00000367279
1,ENST00000446739
1,ENST00000393357
1,ENST00000464121
1,ENST00000373943
1,ENST00000440806
1,ENST00000439764
1,ENST00000423542
1,ENST00000487787
1,ENST00000255432
1,ENST00000373925
1,ENST00000477625
1,ENST00000374434
1,ENST00000370119
1,ENST00000537147
1,ENST00000356554
1,ENST00000449370
1,ENST00000373927
1,ENST00000427466
1,ENST00000442118
1,ENST00000421535
1,ENST00000368121
1,ENST00000416746
1,ENST00000368124
1,ENST00000368748
1,ENST00000422329
1,ENST00000456990
1,ENST00000373912
1,ENST00000419958
1,ENST00000373909
1,ENST00000368125
1,ENST00000368122
1,ENST00000673702
1,ENST00000673956
1,ENST00000693622
1,ENST00000368114
1,ENST00000368115
1,ENST00000423932
1,ENST00000641630
1,ENST00000642080
1,ENST00000650339
1,ENST00000347652
1,ENST00000294728
1,ENST00000370115
1,ENST00000315033
1,ENST00000370202
1,ENST00000263893
1,ENST00000618387
1,ENST00000395871
1,ENST00000371500
1,ENST00000312553
1,ENST00000338909
1,ENST00000491940
1,ENST00000629151
1,ENST00000464870
1,ENST00000470139
1,ENST00000625138
1,ENST00000531061
1,ENST00000528603
1,ENST00000486942
1,ENST00000462759
1,ENST00000526917
1,ENST00000639852
1,ENST00000481937
1,ENST00000361556
1,ENST00000531828
1,ENST00000527631
1,ENST00000532975
1,ENST00000534040
1,ENST00000489990
1,ENST00000453295
1,ENST00000533884
1,ENST00000406439
1,ENST00000562955
1,ENST00000634258
1,ENST00000370331
1,ENST00000684568
1,ENST00000417833
1,ENST00000212355
1,ENST00000465819
1,ENST00000373388
1,ENST00000619121
1,ENST00000373381
1,ENST00000488417
1,ENST00000373374
1,ENST00000326786
1,ENST00000368192
1,ENST00000672100
1,ENST00000671942
1,ENST00000671886
1,ENST00000454449
1,ENST00000372450
1,ENST00000428468
1,ENST00000476061
1,ENST00000495776
1,ENST00000435274
1,ENST00000674801
1,ENST00000676213
1,ENST00000675685
1,ENST00000675407
1,ENST00000674635
1,ENST00000674749
1,ENST00000366630
1,ENST00000308942
1,ENST00000369598
1,ENST00000369604
1,ENST00000357783
1,ENST00000412670
1,ENST00000492451
1,ENST00000486116
1,ENST00000435759
1,ENST00000467283
1,ENST00000369600
1,ENST00000373795
1,ENST00000691479
1,ENST00000466448
1,ENST00000371714
1,ENST00000361409
1,ENST00000368194
1,ENST00000455314
1,ENST00000338302
1,ENST00000292357
1,ENST00000444016
1,ENST00000483192
1,ENST00000209929
1,ENST00000529935
1,ENST00000479749
1,ENST00000472784
1,ENST00000367755
1,ENST00000426136
1,ENST00000367759
1,ENST00000367758
1,ENST00000605204
1,ENST00000447887
1,ENST00000434290
1,ENST00000427469
1,ENST00000649185
1,ENST00000369615
1,ENST00000369611
1,ENST00000457765
1,ENST00000370185
1,ENST00000418460
1,ENST00000404377
1,ENST00000367106
1,ENST00000307546
1,ENST00000441486
1,ENST00000367108
1,ENST00000367109
1,ENST00000409358
1,ENST00000617065
1,ENST00000375406
1,ENST00000334179
1,ENST00000270815
1,ENST00000649163
1,ENST00000369617
1,ENST00000372771
1,ENST00000641811
1,ENST00000358193
1,ENST00000472069
1,ENST00000534056
1,ENST00000529485
1,ENST00000482102
1,ENST00000370894
1,ENST00000467578
1,ENST00000370898
1,ENST00000366653
1,ENST00000449018
1,ENST00000444294
1,ENST00000641375
1,ENST00000641371
1,ENST00000645057
1,ENST00000641272
1,ENST00000641247
1,ENST00000641756
1,ENST00000368918
1,ENST00000641891
1,ENST00000368916
1,ENST00000368908
1,ENST00000327794
1,ENST00000638635
1,ENST00000495456
1,ENST00000328556
1,ENST00000474801
1,ENST00000433124
1,ENST00000439375
1,ENST00000450490
1,ENST00000366848
1,ENST00000682510
1,ENST00000400952
1,ENST00000366850
1,ENST00000430092
1,ENST00000445597
1,ENST00000369478
1,ENST00000369477
1,ENST00000366849
1,ENST00000428003
1,ENST00000393277
1,ENST00000393274
1,ENST00000440902
1,ENST00000368559
1,ENST00000368553
1,ENST00000271854
1,ENST00000373476
1,ENST00000530710
1,ENST00000373480
1,ENST00000487874
1,ENST00000373014
1,ENST00000294521
1,ENST00000373481
1,ENST00000401073
1,ENST00000426909
1,ENST00000417633
1,ENST00000373484
1,ENST00000409190
1,ENST00000393276
1,ENST00000368174
1,ENST00000456315
1,ENST00000641570
1,ENST00000641513
1,ENST00000304526
1,ENST00000366473
1,ENST00000495427
1,ENST00000498008
1,ENST00000537428
1,ENST00000469918
1,ENST00000486270
1,ENST00000472531
1,ENST00000307089
1,ENST00000378821
1,ENST00000652729
1,ENST00000648608
1,ENST00000271324
1,ENST00000388718
1,ENST00000368003
1,ENST00000373463
1,ENST00000474844
1,ENST00000491356
1,ENST00000340684
1,ENST00000543802
1,ENST00000675667
1,ENST00000674720
1,ENST00000675939
1,ENST00000676385
1,ENST00000368301
1,ENST00000368777
1,ENST00000359610
1,ENST00000497522
1,ENST00000400906
1,ENST00000369175
1,ENST00000584486
1,ENST00000613157
1,ENST00000415641
1,ENST00000641540
1,ENST00000367999
1,ENST00000369400
1,ENST00000352210
1,ENST00000329151
1,ENST00000641587
1,ENST00000373467
1,ENST00000649537
1,ENST00000427271
1,ENST00000493622
1,ENST00000641720
1,ENST00000371273
1,ENST00000642041
1,ENST00000641947
1,ENST00000641213
1,ENST00000369466
1,ENST00000641074
1,ENST00000641491
1,ENST00000369409
1,ENST00000520551
1,ENST00000373220
1,ENST00000318121
1,ENST00000251195
1,ENST00000641023
1,ENST00000641115
1,ENST00000401000
1,ENST00000369067
1,ENST00000369068
1,ENST00000373471
1,ENST00000426482
1,ENST00000369227
1,ENST00000612881
1,ENST00000530552
1,ENST00000611931
1,ENST00000651566
1,ENST00000482212
1,ENST00000531256
1,ENST00000373475
1,ENST00000526230
1,ENST00000529027
1,ENST00000641597
1,ENST00000367123
1,ENST00000304465
1,ENST00000336338
1,ENST00000437255
1,ENST00000496770
1,ENST00000676434
1,ENST00000370966
1,ENST00000525124
1,ENST00000491297
1,ENST00000371026
1,ENST00000528352
1,ENST00000282670
1,ENST00000543662
1,ENST00000368088
1,ENST00000527192
1,ENST00000464352
1,ENST00000525659
1,ENST00000414635
1,ENST00000437684
1,ENST00000425826
1,ENST00000366552
1,ENST00000357246
1,ENST00000419583
1,ENST00000357302
1,ENST00000472717
1,ENST00000371023
1,ENST00000646848
1,ENST00000281834
1,ENST00000645582
1,ENST00000642610
1,ENST00000370500
1,ENST00000448623
1,ENST00000418217
1,ENST00000647489
1,ENST00000647332
1,ENST00000457946
1,ENST00000441447
1,ENST00000488333
1,ENST00000532629
1,ENST00000371022
1,ENST00000531980
1,ENST00000469450
1,ENST00000531552
1,ENST00000314607
1,ENST00000367718
1,ENST00000329608
1,ENST00000643994
1,ENST00000488198
1,ENST00000420111
1,ENST00000348581
1,ENST00000523590
1,ENST00000423131
1,ENST00000366548
1,ENST00000519225
1,ENST00000458109
1,ENST00000373023
1,ENST00000518483
1,ENST00000373021
1,ENST00000373026
1,ENST00000373027
1,ENST00000367846
1,ENST00000271373
1,ENST00000458574
1,ENST00000643615
1,ENST00000646186
1,ENST00000373024
1,ENST00000437497
1,ENST00000450748
1,ENST00000521202
1,ENST00000369801
1,ENST00000335282
1,ENST00000409396
1,ENST00000410025
1,ENST00000410048
1,ENST00000368910
1,ENST00000429000
1,ENST00000196061
1,ENST00000449038
1,ENST00000376576
1,ENST00000616327
1,ENST00000314485
1,ENST00000368086
1,ENST00000448417
1,ENST00000614243
1,ENST00000376572
1,ENST00000376468
1,ENST00000369802
1,ENST00000489862
1,ENST00000647407
1,ENST00000647418
1,ENST00000492348
1,ENST00000526193
1,ENST00000368195
1,ENST00000373493
1,ENST00000527118
1,ENST00000414241
1,ENST00000413146
1,ENST00000373485
1,ENST00000514649
1,ENST00000263932
1,ENST00000235332
1,ENST00000487507
1,ENST00000683067
1,ENST00000424320
1,ENST00000682762
1,ENST00000480548
1,ENST00000417814
1,ENST00000477563
1,ENST00000458695
1,ENST00000490500
1,ENST00000421383
1,ENST00000425080
1,ENST00000651341
1,ENST00000338179
1,ENST00000272163
1,ENST00000460277
1,ENST00000313835
1,ENST00000528944
1,ENST00000466593
1,ENST00000524525
1,ENST00000534502
1,ENST00000462900
1,ENST00000482190
1,ENST00000460669
1,ENST00000463378
1,ENST00000475321
1,ENST00000445722
1,ENST00000684651
1,ENST00000645372
1,ENST00000371037
1,ENST00000684750
1,ENST00000681971
1,ENST00000684539
1,ENST00000378251
1,ENST00000435165
1,ENST00000682054
1,ENST00000683291
1,ENST00000684751
1,ENST00000682476
1,ENST00000237247
1,ENST00000479239
1,ENST00000651186
1,ENST00000643125
1,ENST00000642463
1,ENST00000406207
1,ENST00000645899
1,ENST00000372367
1,ENST00000682707
1,ENST00000682270
1,ENST00000683207
1,ENST00000684168
1,ENST00000682293
1,ENST00000683581
1,ENST00000682816
1,ENST00000682150
1,ENST00000683311
1,ENST00000682901
1,ENST00000682519
1,ENST00000683604
1,ENST00000682419
1,ENST00000682938
1,ENST00000684083
1,ENST00000683257
1,ENST00000683499
1,ENST00000682416
1,ENST00000684664
1,ENST00000684178
1,ENST00000371039
1,ENST00000682981
1,ENST00000674518
1,ENST00000676208
1,ENST00000674600
1,ENST00000343410
1,ENST00000366890
1,ENST00000497820
1,ENST00000493530
1,ENST00000534324
1,ENST00000528287
1,ENST00000421415
1,ENST00000369541
1,ENST00000420054
1,ENST00000350027
1,ENST00000352967
1,ENST00000394583
1,ENST00000340281
1,ENST00000361911
1,ENST00000370447
1,ENST00000494279
1,ENST00000287899
1,ENST00000393203
1,ENST00000618538
1,ENST00000578049
1,ENST00000604728
1,ENST00000683729
1,ENST00000369870
1,ENST00000459635
1,ENST00000463678
1,ENST00000306121
1,ENST00000528824
1,ENST00000454199
1,ENST00000448308
1,ENST00000371274
1,ENST00000371276
1,ENST00000375460
1,ENST00000451137
1,ENST00000675083
1,ENST00000370112
1,ENST00000357650
1,ENST00000370111
1,ENST00000378525
1,ENST00000684472
1,ENST00000449373
1,ENST00000378531
1,ENST00000539697
1,ENST00000426638
1,ENST00000642603
1,ENST00000540964
1,ENST00000497970
1,ENST00000256649
1,ENST00000369464
1,ENST00000537020
1,ENST00000369461
1,ENST00000467715
1,ENST00000467938
1,ENST00000445545
1,ENST00000375541
1,ENST00000645434
1,ENST00000407096
1,ENST00000437518
1,ENST00000485032
1,ENST00000340934
1,ENST00000612948
1,ENST00000319769
1,ENST00000391883
1,ENST00000344922
1,ENST00000354906
1,ENST00000340535
1,ENST00000367995
1,ENST00000366964
1,ENST00000517399
1,ENST00000366967
1,ENST00000366965
1,ENST00000490792
1,ENST00000366968
1,ENST00000366966
1,ENST00000367996
1,ENST00000367998
1,ENST00000622395
1,ENST00000340020
1,ENST00000355727
1,ENST00000378529
1,ENST00000484492
1,ENST00000684449
1,ENST00000375471
1,ENST00000367836
1,ENST00000367838
1,ENST00000566597
1,ENST00000651827
1,ENST00000608956
1,ENST00000608020
1,ENST00000371076
1,ENST00000367835
1,ENST00000611228
1,ENST00000369538
1,ENST00000520113
1,ENST00000637080
1,ENST00000524631
1,ENST00000531883
1,ENST00000533099
1,ENST00000527062
1,ENST00000371077
1,ENST00000546300
1,ENST00000271357
1,ENST00000539777
1,ENST00000398958
1,ENST00000614468
1,ENST00000367554
1,ENST00000258317
1,ENST00000367552
1,ENST00000367553
1,ENST00000367555
1,ENST00000392948
1,ENST00000609879
1,ENST00000650532
1,ENST00000606576
1,ENST00000607093
1,ENST00000682167
1,ENST00000256652
1,ENST00000369470
1,ENST00000682931
1,ENST00000537209
1,ENST00000423855
1,ENST00000529992
1,ENST00000524641
1,ENST00000464492
1,ENST00000469553
1,ENST00000325589
1,ENST00000529145
1,ENST00000474375
1,ENST00000367690
1,ENST00000457696
1,ENST00000635248
1,ENST00000367687
1,ENST00000251507
1,ENST00000682384
1,ENST00000461277
1,ENST00000294753
1,ENST00000682279
1,ENST00000367710
1,ENST00000345664
1,ENST00000356198
1,ENST00000357444
1,ENST00000347255
1,ENST00000489615
1,ENST00000478442
1,ENST00000470459
1,ENST00000481511
1,ENST00000468465
1,ENST00000538015
1,ENST00000372476
1,ENST00000463812
1,ENST00000367990
1,ENST00000289902
1,ENST00000367992
1,ENST00000375486
1,ENST00000375481
1,ENST00000681986
1,ENST00000392064
1,ENST00000485114
1,ENST00000367688
1,ENST00000486220
1,ENST00000465412
1,ENST00000532117
1,ENST00000613435
1,ENST00000271764
1,ENST00000367114
1,ENST00000535223
1,ENST00000531340
1,ENST00000369413
1,ENST00000528909
1,ENST00000421812
1,ENST00000369406
1,ENST00000544913
1,ENST00000462866
1,ENST00000495483
1,ENST00000652473
1,ENST00000602841
1,ENST00000368905
1,ENST00000368902
1,ENST00000368799
1,ENST00000647563
1,ENST00000649954
1,ENST00000544598
1,ENST00000652103
1,ENST00000650741
1,ENST00000652297
1,ENST00000374695
1,ENST00000543870
1,ENST00000344642
1,ENST00000675039
1,ENST00000675961
1,ENST00000284476
1,ENST00000369443
1,ENST00000369442
1,ENST00000256592
1,ENST00000349139
1,ENST00000369441
1,ENST00000369503
1,ENST00000369502
1,ENST00000537829
1,ENST00000652100
1,ENST00000378404
1,ENST00000537523
1,ENST00000320238
